question_id,tags_asociados,cant_tags_asociados,tiempo_seg,tiempo_hrs,tiempo_min,tiempo_dias
13894320,hex,4,856,0.0,14.27,0.01
13894320,binaryfiles,4,856,0.0,14.27,0.01
14764597,javascript,5,90421,25.0,1507.02,1.05
14764597,show,5,90421,25.0,1507.02,1.05
14764597,jqplot,5,90421,25.0,1507.02,1.05
14764597,legend,5,90421,25.0,1507.02,1.05
14764597,series,5,90421,25.0,1507.02,1.05
1637110,c#,5,72469,20.0,1207.82,0.84
1637110,sql,5,72469,20.0,1207.82,0.84
1637110,linq,5,72469,20.0,1207.82,0.84
1637110,linq-to-sql,5,72469,20.0,1207.82,0.84
1637110,lambda,5,72469,20.0,1207.82,0.84
21166271,scala,2,5692,2.0,94.87,0.07
21166271,scalacheck,2,5692,2.0,94.87,0.07
43979660,xml,5,13950,4.0,232.5,0.16
43979660,xsd,5,13950,4.0,232.5,0.16
43979660,xsd-validation,5,13950,4.0,232.5,0.16
43979660,xml-validation,5,13950,4.0,232.5,0.16
43979660,xmllint,5,13950,4.0,232.5,0.16
19472264,java,3,44311,12.0,738.52,0.51
19472264,eclipse,3,44311,12.0,738.52,0.51
19472264,applet,3,44311,12.0,738.52,0.51
37390739,css,2,7567,2.0,126.12,0.09
37390739,html5,2,7567,2.0,126.12,0.09
45454545,javascript,3,101653,28.0,1694.22,1.18
45454545,google-chrome-extension,3,101653,28.0,1694.22,1.18
45454545,dojo,3,101653,28.0,1694.22,1.18
31442374,ios,4,574,0.0,9.57,0.01
31442374,objective-c,4,574,0.0,9.57,0.01
31442374,csv,4,574,0.0,9.57,0.01
31442374,nsdocumentdirectory,4,574,0.0,9.57,0.01
11483011,c#,3,195,0.0,3.25,0.0
11483011,.net,3,195,0.0,3.25,0.0
11483011,recursion,3,195,0.0,3.25,0.0
24471998,linux,3,13381,4.0,223.02,0.15
24471998,debian,3,13381,4.0,223.02,0.15
24471998,crontab,3,13381,4.0,223.02,0.15
44290540,java,5,51432,14.0,857.2,0.6
44290540,eclipse,5,51432,14.0,857.2,0.6
44290540,selenium,5,51432,14.0,857.2,0.6
44290540,frameworks,5,51432,14.0,857.2,0.6
44290540,pageobjects,5,51432,14.0,857.2,0.6
11218208,java,3,733,0.0,12.22,0.01
11218208,naming-conventions,3,733,0.0,12.22,0.01
11218208,packages,3,733,0.0,12.22,0.01
22167481,package,5,14617071,4060.0,243617.85,169.18
22167481,sudo,5,14617071,4060.0,243617.85,169.18
22167481,varnish,5,14617071,4060.0,243617.85,169.18
22167481,apt-get,5,14617071,4060.0,243617.85,169.18
22167481,ubuntu-server,5,14617071,4060.0,243617.85,169.18
238260,geocoding,2,649,0.0,10.82,0.01
238260,panoramio,2,649,0.0,10.82,0.01
14013997,sqlite,3,6212,2.0,103.53,0.07
14013997,subquery,3,6212,2.0,103.53,0.07
14013997,alias,3,6212,2.0,103.53,0.07
10071875,php,4,713,0.0,11.88,0.01
10071875,math,4,713,0.0,11.88,0.01
10071875,shipping,4,713,0.0,11.88,0.01
10071875,webshop,4,713,0.0,11.88,0.01
34380779,jquery,5,70206,20.0,1170.1,0.81
34380779,html,5,70206,20.0,1170.1,0.81
34380779,css,5,70206,20.0,1170.1,0.81
34380779,twitter-bootstrap,5,70206,20.0,1170.1,0.81
34380779,window-resize,5,70206,20.0,1170.1,0.81
1006400,erlang,3,6958,2.0,115.97,0.08
1006400,nginx,3,6958,2.0,115.97,0.08
1006400,reverse-proxy,3,6958,2.0,115.97,0.08
16428448,jquery,5,943,0.0,15.72,0.01
16428448,css,5,943,0.0,15.72,0.01
16428448,drop-down-menu,5,943,0.0,15.72,0.01
16428448,menu,5,943,0.0,15.72,0.01
16428448,responsive-design,5,943,0.0,15.72,0.01
31911281,c#,1,287,0.0,4.78,0.0
11979633,objective-c,5,1965,1.0,32.75,0.02
11979633,ios,5,1965,1.0,32.75,0.02
11979633,xcode,5,1965,1.0,32.75,0.02
11979633,storyboard,5,1965,1.0,32.75,0.02
11979633,xib,5,1965,1.0,32.75,0.02
22945225,mysql,1,1120,0.0,18.67,0.01
31003568,r,1,145,0.0,2.42,0.0
23116419,wpf,3,69685,19.0,1161.42,0.81
23116419,xaml,3,69685,19.0,1161.42,0.81
23116419,resourcedictionary,3,69685,19.0,1161.42,0.81
27222242,delphi,4,2923,1.0,48.72,0.03
27222242,hash,4,2923,1.0,48.72,0.03
27222242,cryptography,4,2923,1.0,48.72,0.03
27222242,spring4d,4,2923,1.0,48.72,0.03
7162018,c#,2,571,0.0,9.52,0.01
7162018,c#-4.0,2,571,0.0,9.52,0.01
24936086,vba,2,555,0.0,9.25,0.01
24936086,excel-vba,2,555,0.0,9.25,0.01
24421994,php,3,761,0.0,12.68,0.01
24421994,arrays,3,761,0.0,12.68,0.01
24421994,codeigniter,3,761,0.0,12.68,0.01
4108543,c#,4,6127321,1702.0,102122.02,70.92
4108543,asp.net,4,6127321,1702.0,102122.02,70.92
4108543,user-controls,4,6127321,1702.0,102122.02,70.92
4108543,compiler-errors,4,6127321,1702.0,102122.02,70.92
36464221,javascript,4,2028,1.0,33.8,0.02
36464221,php,4,2028,1.0,33.8,0.02
36464221,json,4,2028,1.0,33.8,0.02
36464221,d3.js,4,2028,1.0,33.8,0.02
20179789,java,2,2514,1.0,41.9,0.03
20179789,graphics,2,2514,1.0,41.9,0.03
18638464,batch-file,2,1427,0.0,23.78,0.02
18638464,dos,2,1427,0.0,23.78,0.02
33680561,android,2,228,0.0,3.8,0.0
33680561,android-cardview,2,228,0.0,3.8,0.0
13809432,java,3,60,0.0,1.0,0.0
13809432,generics,3,60,0.0,1.0,0.0
13809432,class-template,3,60,0.0,1.0,0.0
37913749,ruby-on-rails,2,11504,3.0,191.73,0.13
37913749,eager-loading,2,11504,3.0,191.73,0.13
17169148,ios,4,2626,1.0,43.77,0.03
17169148,objective-c,4,2626,1.0,43.77,0.03
17169148,ocr,4,2626,1.0,43.77,0.03
17169148,tesseract,4,2626,1.0,43.77,0.03
6032385,wpf,1,433,0.0,7.22,0.01
38009214,ms-access,2,69327,19.0,1155.45,0.8
38009214,access-vba,2,69327,19.0,1155.45,0.8
25082142,php,2,681,0.0,11.35,0.01
25082142,nginx,2,681,0.0,11.35,0.01
8191906,java,1,248,0.0,4.13,0.0
39561560,python,3,8886751,2469.0,148112.52,102.86
39561560,theano,3,8886751,2469.0,148112.52,102.86
39561560,keras,3,8886751,2469.0,148112.52,102.86
31135859,jquery,3,1026,0.0,17.1,0.01
31135859,html,3,1026,0.0,17.1,0.01
31135859,datatables,3,1026,0.0,17.1,0.01
45579350,d3.js,1,33786,9.0,563.1,0.39
43308213,javascript,1,246,0.0,4.1,0.0
14533676,ruby-on-rails,3,41724,12.0,695.4,0.48
14533676,ruby-on-rails-3,3,41724,12.0,695.4,0.48
14533676,heroku,3,41724,12.0,695.4,0.48
27047620,javascript,4,7048,2.0,117.47,0.08
27047620,jquery,4,7048,2.0,117.47,0.08
27047620,twitter-bootstrap,4,7048,2.0,117.47,0.08
27047620,twitter-bootstrap-3,4,7048,2.0,117.47,0.08
14405996,php,2,2334,1.0,38.9,0.03
14405996,magento,2,2334,1.0,38.9,0.03
14245520,docpad,1,123585,34.0,2059.75,1.43
31375437,java,3,547,0.0,9.12,0.01
31375437,unit-testing,3,547,0.0,9.12,0.01
31375437,junit,3,547,0.0,9.12,0.01
13749789,java,3,71896,20.0,1198.27,0.83
13749789,google-maps,3,71896,20.0,1198.27,0.83
13749789,gwt,3,71896,20.0,1198.27,0.83
19150415,java,3,570,0.0,9.5,0.01
19150415,android,3,570,0.0,9.5,0.01
19150415,floating-point,3,570,0.0,9.5,0.01
19311979,javascript,3,8294,2.0,138.23,0.1
19311979,prettyphoto,3,8294,2.0,138.23,0.1
19311979,disabled-control,3,8294,2.0,138.23,0.1
45313621,c#,4,4670,1.0,77.83,0.05
45313621,sql-server,4,4670,1.0,77.83,0.05
45313621,dynamics-crm,4,4670,1.0,77.83,0.05
45313621,crm,4,4670,1.0,77.83,0.05
21679677,javascript,3,636,0.0,10.6,0.01
21679677,jquery,3,636,0.0,10.6,0.01
21679677,css,3,636,0.0,10.6,0.01
18703321,java,3,16306,5.0,271.77,0.19
18703321,spring,3,16306,5.0,271.77,0.19
18703321,freemarker,3,16306,5.0,271.77,0.19
36501555,jquery,4,1297,0.0,21.62,0.02
36501555,jquery-ui,4,1297,0.0,21.62,0.02
36501555,autocomplete,4,1297,0.0,21.62,0.02
36501555,jquery-ui-autocomplete,4,1297,0.0,21.62,0.02
19960317,vb.net,2,942,0.0,15.7,0.01
19960317,drawing,2,942,0.0,15.7,0.01
33262347,c#,5,173907,48.0,2898.45,2.01
33262347,localization,5,173907,48.0,2898.45,2.01
33262347,windows-runtime,5,173907,48.0,2898.45,2.01
33262347,windows-phone-8.1,5,173907,48.0,2898.45,2.01
33262347,portable-class-library,5,173907,48.0,2898.45,2.01
33497351,javascript,3,4190,1.0,69.83,0.05
33497351,node.js,3,4190,1.0,69.83,0.05
33497351,console.log,3,4190,1.0,69.83,0.05
5684053,python,3,824,0.0,13.73,0.01
5684053,sorting,3,824,0.0,13.73,0.01
5684053,tuples,3,824,0.0,13.73,0.01
29534993,java,2,355103,99.0,5918.38,4.11
29534993,soap,2,355103,99.0,5918.38,4.11
14624886,php,2,131,0.0,2.18,0.0
14624886,explode,2,131,0.0,2.18,0.0
37347394,html,4,760,0.0,12.67,0.01
37347394,html5,4,760,0.0,12.67,0.01
37347394,http,4,760,0.0,12.67,0.01
37347394,protocols,4,760,0.0,12.67,0.01
29912848,c,1,157,0.0,2.62,0.0
18093259,java,3,203,0.0,3.38,0.0
18093259,null,3,203,0.0,3.38,0.0
18093259,concatenation,3,203,0.0,3.38,0.0
33786125,python,2,216,0.0,3.6,0.0
33786125,samba,2,216,0.0,3.6,0.0
25004081,java,5,74104,21.0,1235.07,0.86
25004081,spring,5,74104,21.0,1235.07,0.86
25004081,spring-mvc,5,74104,21.0,1235.07,0.86
25004081,spring-security,5,74104,21.0,1235.07,0.86
25004081,websocket,5,74104,21.0,1235.07,0.86
21154652,django,1,272,0.0,4.53,0.0
39455127,javascript,5,4914,1.0,81.9,0.06
39455127,jquery,5,4914,1.0,81.9,0.06
39455127,html,5,4914,1.0,81.9,0.06
39455127,css,5,4914,1.0,81.9,0.06
39455127,twitter-bootstrap,5,4914,1.0,81.9,0.06
14192530,jsf,2,7782,2.0,129.7,0.09
14192530,icefaces,2,7782,2.0,129.7,0.09
11047436,c#,2,119,0.0,1.98,0.0
11047436,sql,2,119,0.0,1.98,0.0
12456069,java,5,2158,1.0,35.97,0.02
12456069,hibernate,5,2158,1.0,35.97,0.02
12456069,logging,5,2158,1.0,35.97,0.02
12456069,jboss,5,2158,1.0,35.97,0.02
12456069,jboss-logging,5,2158,1.0,35.97,0.02
18495195,sql,1,160,0.0,2.67,0.0
2587709,python,2,171,0.0,2.85,0.0
2587709,shell,2,171,0.0,2.85,0.0
28164079,javascript,4,132,0.0,2.2,0.0
28164079,jquery,4,132,0.0,2.2,0.0
28164079,html,4,132,0.0,2.2,0.0
28164079,jquery-hover,4,132,0.0,2.2,0.0
24392264,mongodb,2,2345,1.0,39.08,0.03
24392264,grails,2,2345,1.0,39.08,0.03
23994807,javascript,5,9389,3.0,156.48,0.11
23994807,canvas,5,9389,3.0,156.48,0.11
23994807,kineticjs,5,9389,3.0,156.48,0.11
23994807,composite,5,9389,3.0,156.48,0.11
23994807,globalcompositeoperation,5,9389,3.0,156.48,0.11
32742147,c#,4,2080,1.0,34.67,0.02
32742147,wpf,4,2080,1.0,34.67,0.02
32742147,xaml,4,2080,1.0,34.67,0.02
32742147,datagrid,4,2080,1.0,34.67,0.02
9055436,java,4,614,0.0,10.23,0.01
9055436,image-processing,4,614,0.0,10.23,0.01
9055436,computer-vision,4,614,0.0,10.23,0.01
9055436,hough-transform,4,614,0.0,10.23,0.01
9282718,php,4,1525783,424.0,25429.72,17.66
9282718,mysql,4,1525783,424.0,25429.72,17.66
9282718,database,4,1525783,424.0,25429.72,17.66
9282718,refactoring,4,1525783,424.0,25429.72,17.66
36147202,java,2,365,0.0,6.08,0.0
36147202,numbers,2,365,0.0,6.08,0.0
956158,c#,5,2821,1.0,47.02,0.03
956158,asp.net,5,2821,1.0,47.02,0.03
956158,flash,5,2821,1.0,47.02,0.03
956158,silverlight,5,2821,1.0,47.02,0.03
956158,wia,5,2821,1.0,47.02,0.03
25695282,bash,2,1141,0.0,19.02,0.01
25695282,shell,2,1141,0.0,19.02,0.01
16561290,objective-c,2,471,0.0,7.85,0.01
16561290,equality,2,471,0.0,7.85,0.01
31298983,wpf,3,2697,1.0,44.95,0.03
31298983,python-3.x,3,2697,1.0,44.95,0.03
31298983,ironpython,3,2697,1.0,44.95,0.03
18504347,jquery,2,349,0.0,5.82,0.0
18504347,xml,2,349,0.0,5.82,0.0
22729391,jquery,2,1039,0.0,17.32,0.01
22729391,twitter-bootstrap,2,1039,0.0,17.32,0.01
7891437,c#,4,633,0.0,10.55,0.01
7891437,encryption,4,633,0.0,10.55,0.01
7891437,cryptography,4,633,0.0,10.55,0.01
7891437,des,4,633,0.0,10.55,0.01
37773953,java,4,1415,0.0,23.58,0.02
37773953,java.util.scanner,4,1415,0.0,23.58,0.02
37773953,bitwise-operators,4,1415,0.0,23.58,0.02
37773953,des,4,1415,0.0,23.58,0.02
9441205,java,5,4921,1.0,82.02,0.06
9441205,rest,5,4921,1.0,82.02,0.06
9441205,relationship,5,4921,1.0,82.02,0.06
9441205,nodes,5,4921,1.0,82.02,0.06
9441205,neo4j,5,4921,1.0,82.02,0.06
39457366,led,3,5027511,1397.0,83791.85,58.19
39457366,particle,3,5027511,1397.0,83791.85,58.19
39457366,photon,3,5027511,1397.0,83791.85,58.19
11336084,objective-c,4,5178,1.0,86.3,0.06
11336084,osx,4,5178,1.0,86.3,0.06
11336084,cocoa,4,5178,1.0,86.3,0.06
11336084,user-interface,4,5178,1.0,86.3,0.06
29084954,php,3,20664,6.0,344.4,0.24
29084954,symfony,3,20664,6.0,344.4,0.24
29084954,twig,3,20664,6.0,344.4,0.24
32577065,android,1,1399,0.0,23.32,0.02
14080801,c++,5,12629800,3508.0,210496.67,146.18
14080801,visual-studio-2008,5,12629800,3508.0,210496.67,146.18
14080801,printf,5,12629800,3508.0,210496.67,146.18
14080801,msvcrt,5,12629800,3508.0,210496.67,146.18
14080801,crt,5,12629800,3508.0,210496.67,146.18
40694865,android,2,12822,4.0,213.7,0.15
40694865,android-studio,2,12822,4.0,213.7,0.15
8956839,php,2,132,0.0,2.2,0.0
8956839,status,2,132,0.0,2.2,0.0
44395991,c#,5,56708,16.0,945.13,0.66
44395991,sql-server,5,56708,16.0,945.13,0.66
44395991,asp.net-mvc,5,56708,16.0,945.13,0.66
44395991,entity-framework,5,56708,16.0,945.13,0.66
44395991,azure,5,56708,16.0,945.13,0.66
32076573,javascript,3,2130,1.0,35.5,0.02
32076573,api,3,2130,1.0,35.5,0.02
32076573,google-street-view,3,2130,1.0,35.5,0.02
25069657,objective-c,5,618,0.0,10.3,0.01
25069657,json,5,618,0.0,10.3,0.01
25069657,nsdictionary,5,618,0.0,10.3,0.01
25069657,null,5,618,0.0,10.3,0.01
25069657,nsnull,5,618,0.0,10.3,0.01
9736931,php,2,154,0.0,2.57,0.0
9736931,regex,2,154,0.0,2.57,0.0
6827363,java,3,983,0.0,16.38,0.01
6827363,jvm,3,983,0.0,16.38,0.01
6827363,bytecode,3,983,0.0,16.38,0.01
18432608,java,4,2883,1.0,48.05,0.03
18432608,android,4,2883,1.0,48.05,0.03
18432608,arrays,4,2883,1.0,48.05,0.03
18432608,android-edittext,4,2883,1.0,48.05,0.03
34148640,python,5,446,0.0,7.43,0.01
34148640,list,5,446,0.0,7.43,0.01
34148640,tkinter,5,446,0.0,7.43,0.01
34148640,append,5,446,0.0,7.43,0.01
34148640,overwrite,5,446,0.0,7.43,0.01
1181118,c++,4,6633727,1843.0,110562.12,76.78
1181118,c,4,6633727,1843.0,110562.12,76.78
1181118,netbeans,4,6633727,1843.0,110562.12,76.78
1181118,dependencies,4,6633727,1843.0,110562.12,76.78
41572489,javascript,2,413,0.0,6.88,0.0
41572489,jquery,2,413,0.0,6.88,0.0
29651870,c#,3,351,0.0,5.85,0.0
29651870,xml,3,351,0.0,5.85,0.0
29651870,web-services,3,351,0.0,5.85,0.0
16924047,android,2,3363,1.0,56.05,0.04
16924047,facebook,2,3363,1.0,56.05,0.04
34043315,php,2,1985,1.0,33.08,0.02
34043315,str-replace,2,1985,1.0,33.08,0.02
41874608,c#,5,12484,3.0,208.07,0.14
41874608,search,5,12484,3.0,208.07,0.14
41874608,indexing,5,12484,3.0,208.07,0.14
41874608,lucene,5,12484,3.0,208.07,0.14
41874608,ravendb,5,12484,3.0,208.07,0.14
12878997,android,3,10728,3.0,178.8,0.12
12878997,scrollview,3,10728,3.0,178.8,0.12
12878997,offset,3,10728,3.0,178.8,0.12
6150459,ruby-on-rails,5,84066,23.0,1401.1,0.97
6150459,ruby,5,84066,23.0,1401.1,0.97
6150459,ruby-on-rails-3,5,84066,23.0,1401.1,0.97
6150459,google-maps,5,84066,23.0,1401.1,0.97
6150459,gmaps4rails,5,84066,23.0,1401.1,0.97
22194844,itext,1,18388,5.0,306.47,0.21
39051827,django,1,1600,0.0,26.67,0.02
38020197,javascript,4,175,0.0,2.92,0.0
38020197,html,4,175,0.0,2.92,0.0
38020197,angularjs,4,175,0.0,2.92,0.0
38020197,json,4,175,0.0,2.92,0.0
35276287,javascript,3,3857,1.0,64.28,0.04
35276287,html5,3,3857,1.0,64.28,0.04
35276287,canvas,3,3857,1.0,64.28,0.04
41309017,python,1,5827,2.0,97.12,0.07
39323101,powershell,2,3310,1.0,55.17,0.04
39323101,azure,2,3310,1.0,55.17,0.04
43360037,mysql,3,952,0.0,15.87,0.01
43360037,sql,3,952,0.0,15.87,0.01
43360037,mysqli,3,952,0.0,15.87,0.01
30690428,ios,5,71255,20.0,1187.58,0.82
30690428,objective-c,5,71255,20.0,1187.58,0.82
30690428,uiimage,5,71255,20.0,1187.58,0.82
30690428,watchkit,5,71255,20.0,1187.58,0.82
30690428,apple-watch,5,71255,20.0,1187.58,0.82
31731342,ajax,3,72130,20.0,1202.17,0.83
31731342,production-environment,3,72130,20.0,1202.17,0.83
31731342,coldfusion-11,3,72130,20.0,1202.17,0.83
37929537,php,4,1914,1.0,31.9,0.02
37929537,html,4,1914,1.0,31.9,0.02
37929537,email,4,1914,1.0,31.9,0.02
37929537,gmail,4,1914,1.0,31.9,0.02
10431281,c#,2,64,0.0,1.07,0.0
10431281,linq,2,64,0.0,1.07,0.0
9753583,git,2,30113,8.0,501.88,0.35
9753583,merge,2,30113,8.0,501.88,0.35
44427643,apache-kafka,2,24643,7.0,410.72,0.29
44427643,kafka-consumer-api,2,24643,7.0,410.72,0.29
16634960,javafx-2,3,64783,18.0,1079.72,0.75
16634960,timeline,3,64783,18.0,1079.72,0.75
16634960,stage,3,64783,18.0,1079.72,0.75
26653586,php,2,184,0.0,3.07,0.0
26653586,apache,2,184,0.0,3.07,0.0
15536155,facebook,2,16000,4.0,266.67,0.19
15536155,facebook-graph-api,2,16000,4.0,266.67,0.19
43546821,aframe,1,17557,5.0,292.62,0.2
14265134,php,3,259,0.0,4.32,0.0
14265134,javascript,3,259,0.0,4.32,0.0
14265134,iframe,3,259,0.0,4.32,0.0
1484431,c#,3,342,0.0,5.7,0.0
1484431,asp.net,3,342,0.0,5.7,0.0
1484431,asp.net-mvc,3,342,0.0,5.7,0.0
40051970,relationship,3,64453,18.0,1074.22,0.75
40051970,phoenix-framework,3,64453,18.0,1074.22,0.75
40051970,ecto,3,64453,18.0,1074.22,0.75
9602203,html,4,261,0.0,4.35,0.0
9602203,css,4,261,0.0,4.35,0.0
9602203,html-table,4,261,0.0,4.35,0.0
9602203,vertical-alignment,4,261,0.0,4.35,0.0
5878875,objective-c,2,518,0.0,8.63,0.01
5878875,autorelease,2,518,0.0,8.63,0.01
8144757,language-agnostic,2,932,0.0,15.53,0.01
8144757,hardware,2,932,0.0,15.53,0.01
9792665,ruby,2,454,0.0,7.57,0.01
9792665,rubygems,2,454,0.0,7.57,0.01
26731345,c++,3,299,0.0,4.98,0.0
26731345,visual-studio-2010,3,299,0.0,4.98,0.0
26731345,iostream,3,299,0.0,4.98,0.0
44328459,python,3,1354,0.0,22.57,0.02
44328459,pyqt,3,1354,0.0,22.57,0.02
44328459,pyqt5,3,1354,0.0,22.57,0.02
26239594,php,3,326,0.0,5.43,0.0
26239594,apache,3,326,0.0,5.43,0.0
26239594,wampserver,3,326,0.0,5.43,0.0
19660231,coldfusion,2,6179,2.0,102.98,0.07
19660231,coldfusion-10,2,6179,2.0,102.98,0.07
5736589,vb.net,3,2089,1.0,34.82,0.02
5736589,forms,3,2089,1.0,34.82,0.02
5736589,inheritance,3,2089,1.0,34.82,0.02
9657576,android,3,1039,0.0,17.32,0.01
9657576,android-textview,3,1039,0.0,17.32,0.01
9657576,android-dialog,3,1039,0.0,17.32,0.01
25186214,wcf,3,21924,6.0,365.4,0.25
25186214,soap,3,21924,6.0,365.4,0.25
25186214,fiddler,3,21924,6.0,365.4,0.25
41803496,html,2,445,0.0,7.42,0.01
41803496,css,2,445,0.0,7.42,0.01
18048068,c++,4,166252,46.0,2770.87,1.92
18048068,qt,4,166252,46.0,2770.87,1.92
18048068,winapi,4,166252,46.0,2770.87,1.92
18048068,mingw,4,166252,46.0,2770.87,1.92
19089652,c#,2,509,0.0,8.48,0.01
19089652,directx,2,509,0.0,8.48,0.01
13620614,android,2,268,0.0,4.47,0.0
13620614,android-mediaplayer,2,268,0.0,4.47,0.0
30061463,javascript,4,341,0.0,5.68,0.0
30061463,node.js,4,341,0.0,5.68,0.0
30061463,function,4,341,0.0,5.68,0.0
30061463,scope,4,341,0.0,5.68,0.0
12144051,android,3,177615,49.0,2960.25,2.06
12144051,android-arrayadapter,3,177615,49.0,2960.25,2.06
12144051,fastscroll,3,177615,49.0,2960.25,2.06
25767229,python,2,333,0.0,5.55,0.0
25767229,python-2.7,2,333,0.0,5.55,0.0
27193136,ios,4,5074,1.0,84.57,0.06
27193136,objective-c,4,5074,1.0,84.57,0.06
27193136,uiscrollview,4,5074,1.0,84.57,0.06
27193136,uikit,4,5074,1.0,84.57,0.06
42822452,comments,2,5532,2.0,92.2,0.06
42822452,scilab,2,5532,2.0,92.2,0.06
11854192,android,2,5547,2.0,92.45,0.06
11854192,android-viewpager,2,5547,2.0,92.45,0.06
43185318,r,2,352,0.0,5.87,0.0
43185318,dplyr,2,352,0.0,5.87,0.0
28812657,python,4,316,0.0,5.27,0.0
28812657,django,4,316,0.0,5.27,0.0
28812657,mongodb,4,316,0.0,5.27,0.0
28812657,pymongo,4,316,0.0,5.27,0.0
34441372,communication,2,1201195,334.0,20019.92,13.9
34441372,microcontroller,2,1201195,334.0,20019.92,13.9
43313610,c#,5,346,0.0,5.77,0.0
43313610,arrays,5,346,0.0,5.77,0.0
43313610,for-loop,5,346,0.0,5.77,0.0
43313610,foreach,5,346,0.0,5.77,0.0
43313610,indexoutofrangeexception,5,346,0.0,5.77,0.0
15262211,regex,1,238,0.0,3.97,0.0
14212427,database,3,4944,1.0,82.4,0.06
14212427,sqlite3,3,4944,1.0,82.4,0.06
14212427,corona,3,4944,1.0,82.4,0.06
28079798,oracle11g,2,9048,3.0,150.8,0.1
28079798,jobs,2,9048,3.0,150.8,0.1
38142900,xmgrace,1,4238515,1177.0,70641.92,49.06
24379048,ravendb,1,23512,7.0,391.87,0.27
10381231,c#,3,140,0.0,2.33,0.0
10381231,perl,3,140,0.0,2.33,0.0
10381231,calculator,3,140,0.0,2.33,0.0
23358654,javascript,4,41,0.0,0.68,0.0
23358654,jquery,4,41,0.0,0.68,0.0
23358654,html,4,41,0.0,0.68,0.0
23358654,submit,4,41,0.0,0.68,0.0
42381904,python,2,401,0.0,6.68,0.0
42381904,zipfile,2,401,0.0,6.68,0.0
301979,c#,4,1623,0.0,27.05,0.02
301979,winforms,4,1623,0.0,27.05,0.02
301979,deployment,4,1623,0.0,27.05,0.02
301979,configuration,4,1623,0.0,27.05,0.02
31603173,rest,2,5374,1.0,89.57,0.06
31603173,hbase,2,5374,1.0,89.57,0.06
28241198,angularjs,1,2626,1.0,43.77,0.03
4936051,c#,3,126,0.0,2.1,0.0
4936051,.net,3,126,0.0,2.1,0.0
4936051,serialization,3,126,0.0,2.1,0.0
23342699,php,5,338,0.0,5.63,0.0
23342699,shell,5,338,0.0,5.63,0.0
23342699,command-line,5,338,0.0,5.63,0.0
23342699,raspberry-pi,5,338,0.0,5.63,0.0
23342699,sudo,5,338,0.0,5.63,0.0
32678276,xcode,5,81467,23.0,1357.78,0.94
32678276,swift,5,81467,23.0,1357.78,0.94
32678276,function,5,81467,23.0,1357.78,0.94
32678276,variables,5,81467,23.0,1357.78,0.94
32678276,swift-playground,5,81467,23.0,1357.78,0.94
45340373,java,5,557,0.0,9.28,0.01
45340373,android,5,557,0.0,9.28,0.01
45340373,xml,5,557,0.0,9.28,0.01
45340373,android-studio,5,557,0.0,9.28,0.01
45340373,layout,5,557,0.0,9.28,0.01
9518159,actionscript-3,2,228,0.0,3.8,0.0
9518159,flash-cs5,2,228,0.0,3.8,0.0
24439632,r,1,727,0.0,12.12,0.01
41120580,android,4,4892,1.0,81.53,0.06
41120580,android-layout,4,4892,1.0,81.53,0.06
41120580,android-linearlayout,4,4892,1.0,81.53,0.06
41120580,android-gridlayout,4,4892,1.0,81.53,0.06
21528073,linux,5,155,0.0,2.58,0.0
21528073,bash,5,155,0.0,2.58,0.0
21528073,sed,5,155,0.0,2.58,0.0
21528073,awk,5,155,0.0,2.58,0.0
21528073,grep,5,155,0.0,2.58,0.0
7770899,html,5,224,0.0,3.73,0.0
7770899,css,5,224,0.0,3.73,0.0
7770899,html5,5,224,0.0,3.73,0.0
7770899,css3,5,224,0.0,3.73,0.0
7770899,media-queries,5,224,0.0,3.73,0.0
17889299,c#,3,3067,1.0,51.12,0.04
17889299,asp.net,3,3067,1.0,51.12,0.04
17889299,forms-authentication,3,3067,1.0,51.12,0.04
4366533,linux,5,310,0.0,5.17,0.0
4366533,shell,5,310,0.0,5.17,0.0
4366533,sed,5,310,0.0,5.17,0.0
4366533,diff,5,310,0.0,5.17,0.0
4366533,grep,5,310,0.0,5.17,0.0
3484311,javascript,1,488,0.0,8.13,0.01
39638006,javascript,5,930,0.0,15.5,0.01
39638006,jquery,5,930,0.0,15.5,0.01
39638006,angularjs,5,930,0.0,15.5,0.01
39638006,service,5,930,0.0,15.5,0.01
39638006,factory,5,930,0.0,15.5,0.01
11138355,c,4,142,0.0,2.37,0.0
11138355,unix,4,142,0.0,2.37,0.0
11138355,pipe,4,142,0.0,2.37,0.0
11138355,flush,4,142,0.0,2.37,0.0
37127587,python,2,784,0.0,13.07,0.01
37127587,configparser,2,784,0.0,13.07,0.01
3821852,c++,3,122,0.0,2.03,0.0
3821852,pointers,3,122,0.0,2.03,0.0
3821852,memory-management,3,122,0.0,2.03,0.0
15768939,android,3,417,0.0,6.95,0.0
15768939,listview,3,417,0.0,6.95,0.0
15768939,onclicklistener,3,417,0.0,6.95,0.0
1209183,c#,4,3201,1.0,53.35,0.04
1209183,asp.net,4,3201,1.0,53.35,0.04
1209183,internet-explorer-8,4,3201,1.0,53.35,0.04
1209183,cross-browser,4,3201,1.0,53.35,0.04
7318819,html,3,484,0.0,8.07,0.01
7318819,css,3,484,0.0,8.07,0.01
7318819,css-float,3,484,0.0,8.07,0.01
326079,c++,4,8338,2.0,138.97,0.1
326079,mfc,4,8338,2.0,138.97,0.1
